326,8.422810934
327,7.054897222
328,7.292728043
329,7.12130054
330,7.415611935
331,7.102659531
332,9.091440709
333,9.529952933
334,7.149193748
335,7.329160781
336,8.360851744
337,7.014264433
338,6.868396726
339,7.394246591
340,8.368812078
341,8.851091325
342,8.931082558
343,8.87778409
344,8.148194323
345,8.535311746
346,7.317134938
347,7.691662569
348,9.429893398
349,9.047826273
350,9.668460135
351,7.727794015
352,8.791827036
353,7.386558411
354,7.534987447
355,9.983113543
356,9.027936187
357,8.565454964
358,8.360669549
359,9.75757971
360,7.791185307
361,8.101486295
362,8.725482719
363,7.801174719
364,7.877562528
365,9.929646468
366,8.248426958
367,9.563904506
368,9.268079716
369,9.30495328
370,7.890525985
371,9.776798708
372,10.09477242
373,8.264448175
374,8.436827129
375,8.123910521
376,8.286699683
377,7.873196036
378,10.35740109
379,8.052316441
380,10.51794378
381,9.576284877
382,10.3563416
383,8.030115889
384,9.600609785
385,10.31982541
386,8.173764959
387,10.59543073
388,10.26082509
389,10.0379505
390,8.425809487
391,9.578404676
392,10.37073876
393,9.650814528
394,8.854634825
395,9.94120259
396,10.57452083
397,9.16859264
398,8.463421177
399,8.467009677
400,10.41436145
401,8.123479881
402,9.653368418
403,10.30403059
404,9.333469978
405,8.980690252
406,9.754695134
407,9.346488416
408,9.643073954
409,8.88845567
410,9.384637543
411,10.69462362
412,9.522417994
413,10.03202483
414,8.323448356
415,9.647692832
416,8.190762592
417,8.707662016
418,9.601395538
419,8.007967641
420,7.862382858
421,9.920645771
422,10.50076101
423,9.647733236
424,8.714567175
425,10.22526758
426,9.841839257
427,8.415287035
428,8.312615792
429,8.271830441
430,8.592935927
431,9.812937231
432,9.810839363
433,8.602647366
434,9.651366309
435,9.154001291
436,8.941557434
437,8.551039886
438,10.55845381
439,8.685804412
440,8.740096886
441,9.094336466
442,8.619528395
443,9.45167793
444,8.005790342
445,8.580870914
446,10.73492494
447,8.913957713
448,10.74297455
449,9.738980748
450,10.70098163
451,9.90798252
452,8.367988722
453,9.799005555
454,9.91203833
455,9.925092354
456,8.395172926
457,8.526285338
458,9.565434873
459,10.3606268
460,8.608866382
461,8.027158856
462,7.878509453
463,10.10092338
464,9.191405834
465,8.657961977
466,8.957596958
467,8.678315902
468,9.016123905
469,8.751026037
470,7.994027341
471,8.580132827
472,10.13734748
473,10.61367623
474,10.33212401
475,10.02869569
476,10.39439609
477,8.483230032
478,9.220202262
479,9.523317497
480,8.43258041
481,8.471995627
482,9.72456773
483,9.532301252
484,8.020200676
485,7.958270436
486,9.167514912
487,9.145938434
488,9.028545274
489,10.06733965
490,10.29032573
491,8.173507598
492,10.66788931
493,8.608474852
494,10.34726813
495,8.076273016
496,9.97349329
497,8.997932681
498,8.498594849
499,10.55248339
500,8.530601817
501,9.727953591
502,9.556542091
503,8.550370627
504,8.076442436
505,10.59876068
506,8.497328443
507,9.33314874
508,8.415224504
509,9.045558592
510,10.10315378
511,9.427012771
512,9.741138177
513,8.999532539
514,9.613198309
515,8.096137861
516,9.916353483
517,10.86184738
518,8.531621671
519,10.66967839
520,8.70301949
521,9.356646827
522,8.424562179
523,8.438767232
524,10.33126358
525,9.843052747
526,9.145136139
527,8.263515093
528,11.23619085
529,9.11716456
530,10.46143728
531,11.12700999
532,10.49488355
533,10.06005876
534,9.37253631
535,8.5063168
536,10.00640074
537,9.198788548
538,8.863480549
539,10.46047697
540,8.983777961
541,9.044383558
542,11.02329372
543,10.4985083
544,10.04502708
545,11.03684973
546,9.847975821
547,11.30340486
548,9.556136232
549,10.54116925
550,10.45850313
551,10.180137
552,10.66406987
553,9.252300699
554,10.29282833
555,11.50965152
556,10.21176895
557,9.866179178
558,10.72188071
559,11.29087194
560,11.18915119
561,11.82371668
562,9.905566542
563,9.290698835
564,11.90011152
565,11.36880249
566,9.92276952
567,11.13301033
568,10.36552256
569,11.69930374
570,10.62835133
571,10.11366273
572,10.82623523
573,10.35006605
574,9.244152334
575,9.304491155
576,9.419079497
577,9.380914274
578,12.07099232
579,10.25531041
580,10.95686522
581,9.632653374
582,10.27567142
583,11.26291584
584,12.25338303
585,10.92506934
586,11.42597105
587,11.77408435
588,9.720405395
589,10.08093027
590,12.12165498
591,12.05257549
592,11.0036877
593,10.65598744
594,12.4144705
595,11.35513261
596,11.30896944
597,12.6279766
598,10.57914966
599,10.85248414
600,12.64597551
601,12.84661918
602,12.38341053
603,11.23334489
604,12.03141754
605,12.89062371
606,12.33395862
607,12.32041743
608,11.28899526
609,10.3736872
610,11.60448829
611,11.56639358
612,10.68739803
613,10.67349661
614,12.20068425
615,11.12995585
616,11.8073063
617,11.65073043
618,11.61822309
619,10.95377907
620,11.35339318
621,11.52106019
622,13.35277485
623,13.2125319
624,12.58032607
625,12.51415208
626,13.63200464
627,11.29087845
628,11.75276821
629,11.01266859
630,12.05057429
631,12.35347999
632,13.02738037
633,13.64727012
634,11.83114393
635,11.74499649
636,11.77382251
637,13.97861668
638,12.53737373
639,13.22208839
640,14.29375539
641,14.3633695
642,12.92292549
643,13.23841814
644,13.05684228
645,12.24719272
646,13.84546432
647,12.89665197
648,11.90175055
649,13.016755
650,13.76466028
651,14.11746138
652,12.84215332
653,13.77373114
654,11.83818995
655,14.01552486
656,13.62173104
657,12.52880369
658,14.19073804
659,14.04352939
660,12.64517306
661,13.74966443
662,14.90799891
663,12.41117198
664,12.91617914
665,12.84801596
666,13.13167807
667,14.78316113
668,14.20546088
669,14.27757309
670,15.1354936
671,13.71821831
672,14.92474318
673,13.54206423
674,12.94317753
675,12.65207923
676,12.66076554
677,13.33923274
678,13.53347715
679,14.7724952
680,15.38228336
681,14.59383817
682,13.21315625
683,14.4132343
684,13.11806908
685,14.31965742
686,15.15699624
687,14.74608253
688,13.52591335
689,14.22348585
690,13.18479724
691,14.74484484
692,14.74262602
693,13.64313824
694,15.69137906
695,13.57134609
696,14.21903705
697,13.97144974
698,14.60458203
699,14.2544319
700,14.93999738
701,16.13727663
702,14.44926787
703,16.1699694
704,15.57537963
705,14.49449705
706,13.87732025
707,14.05784788
708,14.6610787
709,14.62301158
710,13.45664544
711,15.23097932
712,14.21801234
713,15.71374372
714,13.68617275
715,13.50129885
716,15.37412149
717,16.36164027
718,14.48685486
719,16.27476502
720,14.13937061
721,14.2336716
722,14.81166803
723,14.68736003
724,14.34874783
725,16.21783178
726,16.60561226
727,15.48708981
728,13.89126502
729,15.56413859
730,16.50271129
731,16.67298402
732,16.18795773
733,14.81063348
734,14.61401244
735,15.65409583
736,15.27288499
737,15.09038134
738,15.4595864
739,16.55550175
740,15.22712909
741,15.60347018
742,16.2505269
743,14.8743012
744,15.95379509
745,15.98901071
746,16.20995027
747,14.11461604
748,15.2380104
749,15.2881358
750,15.35999479
751,15.73558998
752,14.73892407
753,15.40099984
754,15.65182013
755,15.1773879
756,16.41970614
757,16.63477795
758,15.72060648
759,15.54219498
760,16.88854676
761,16.43566519
762,15.41055373
763,16.05021589
764,15.45865529
765,15.14987556
766,16.15888044
767,14.95467372
768,14.09725926
769,17.04164098
770,15.30582285
771,17.01280892
772,14.6426033
773,15.58621014
774,15.73163366
775,15.10687814
776,14.8169479
777,15.96884732
778,16.93658084
779,17.02615295
780,15.75656817
781,16.35283108
782,16.11894631
783,14.61591854
784,16.62575248
785,14.80745289
786,16.13902456
787,14.50647234
788,17.0908011
789,16.05301575
790,16.90212123
791,14.66812254
792,14.87902467
793,15.16483267
794,16.73355162
795,16.6151866
796,17.01774274
797,16.60022519
798,15.27863912
799,16.17998972
800,14.46628219
801,15.61352177
802,15.0637137
803,15.71286324
804,16.63497565
805,14.77605622
806,16.77911024
807,14.64814302
808,14.95015985
809,15.51716606
810,16.79516694
811,14.64316783
812,14.40217403
813,16.15219086
814,14.36022364
815,15.89427766
816,16.26935823
817,16.39447065
818,14.60762018
819,15.09181211
820,16.08405169
821,16.73734416
822,14.98069476
823,16.96610869
824,15.31359114
825,15.59114728
826,16.34978227
827,14.48550121
828,14.77230921
829,15.48721134
830,16.01621265
831,16.84631813
832,16.09553278
833,16.47786154
834,15.63830932
835,16.43088099
836,14.7025814
837,16.41441534
838,14.67338757
839,14.8645028
840,15.66576572
841,15.45218093
842,16.59375304
843,16.81148656
844,16.85238598
845,17.15045574
846,16.66070022
847,16.28012374
848,16.56773058
849,15.91552496
850,14.48551103
851,16.00669291
852,14.74007462
853,16.43866016
854,15.17345344
855,15.56545832
856,14.8296786
857,15.39911799
858,15.03678016
859,17.19566869
860,17.07378712
861,16.2071389
862,16.3107274
863,14.58755593
864,15.37062774
865,17.09094599
866,14.47151375
867,16.92133405
868,14.44340981
869,14.4597439
870,14.39033909
871,16.84919808
872,14.80732348
873,16.66471785
874,16.13338362
875,17.23532317
876,16.03253879
877,14.68003269
878,14.87980698
879,14.7188637
880,16.5842048
881,17.24083213
882,15.80974749
883,17.29295254
884,14.93844889
885,14.69523805
886,14.69032145
887,16.3727004
888,16.21437616
889,16.96534987
890,17.39962259
891,16.12519529
892,16.09706886
893,14.96124407
894,16.92372162
895,14.97150211
896,15.62758605
897,17.15197386
898,15.36966586
899,16.05066228
900,14.73296327
901,16.52156887
902,15.30147903
903,17.40969361
904,16.66121239
905,17.45803503
906,17.79316113
907,16.02259016
908,17.72432154
909,16.91135456
910,17.62968844
911,15.9403223
912,15.49225518
913,16.46248601
914,16.10901364
915,16.23083683
916,15.07195425
917,15.68036448
918,16.61006602
919,16.80505725
920,16.2713365
921,16.24790198
922,15.67275185
923,16.49088414
924,15.50729683
925,17.08098779
926,15.64395483
927,18.25719564
928,16.41970787
929,18.10848904
930,17.43753664
931,15.48784804
932,15.75842053
933,17.93625135
934,16.11033764
935,18.20467646
936,17.5382648
937,17.33309958
938,16.69917763
939,16.66449571
940,17.89305053
941,16.32083868
942,17.33485673
943,17.01910114
944,16.39556834
945,16.85225465
946,18.35115635
947,16.60526966
948,17.7435907
949,16.95911557
950,17.33384028
951,17.9047608
952,18.037873
953,18.28917275
954,16.57065581
955,17.07831792
956,16.42515475
957,17.45016191
958,18.07233497
959,17.18466945
960,17.54316082
961,17.05680449
962,18.07959584
963,18.0905302
964,16.70960284
965,18.43880902
966,18.02314393
967,16.74660274
968,16.66218057
969,17.5578725
970,18.7686736
971,16.87857888
972,16.83058334
973,17.13168192
974,16.94586956
975,18.19514116
976,17.7424916
977,18.13491574
978,18.06340839
979,18.43896438
980,19.86257849
981,18.9152455
982,19.12696015
983,17.9927172
984,18.63651138
985,17.89733739
986,17.54618995
987,18.79406376
988,18.95895351
989,19.1228539
990,19.17075959
991,20.07066529
992,18.99656568
993,18.61045543
994,18.86832924
995,19.6711818
996,19.16900781
997,19.40580199
998,17.80855904
999,20.56327369
1000,18.9449407
